Business Name,Phone,Address,Rating,Reviews,Google Maps URL,Website
Hair Sol Radiance,(559) 904-5310,"2519 W Shaw Ave Suite 103, Fresno, CA 93711, USA",5,25,https://maps.google.com/?cid=925107611444322912,NONE
Studio Bella Rouge,(559) 515-6651,"Village Square, 2221 Villa Ave STE 102, Clovis, CA 93612, USA",4.9,36,https://maps.google.com/?cid=14741689350502011385,NONE
Adrina Martins Salon,(559) 213-5688,"422 W Shaw Ave, Fresno, CA 93704, USA",4.6,48,https://maps.google.com/?cid=2556375563820504104,NONE
Lucky Studio,(530) 845-0818,"3612 W Shaw Ave, Fresno, CA 93711, USA",4.3,207,https://maps.google.com/?cid=6034373432973827578,NONE
Lucky family salon,(909) 278-2685,"3759 W Shaw Ave, Fresno, CA 93711, USA",4.9,53,https://maps.google.com/?cid=659593340076132795,NONE
Louis Vargas Salon,(559) 485-4200,"438 W Shaw Ave, Fresno, CA 93704, USA",5,24,https://maps.google.com/?cid=17882337322261020489,NONE
Fifty Shades Of Hair,(559) 260-0600,"1629 Pollasky Ave #104, Clovis, CA 93612, USA",4.5,79,https://maps.google.com/?cid=506020127021105443,NONE
Universal Haircuts,(559) 515-6215,"4617 N Fresno St, Fresno, CA 93726, USA",4.7,84,https://maps.google.com/?cid=7333889180385409198,NONE
Hello salon,(559) 962-5388,"3071 W Shaw Ave suite 106, Fresno, CA 93711, USA",5,12,https://maps.google.com/?cid=4616175284633585756,NONE
K Salon,(559) 601-9685,"4781 E McKinley Ave, Fresno, CA 93703, USA",4.8,50,https://maps.google.com/?cid=3595871080708278519,NONE
Naked Hair,(559) 598-5642,"643 Shaw Ave, Clovis, CA 93612, USA",4.4,61,https://maps.google.com/?cid=10248740030274760264,NONE
Rina Beauty Salon,(559) 452-9212,"4847 E Butler Ave, Fresno, CA 93727, USA",4,89,https://maps.google.com/?cid=12165353361125603398,NONE
Foliage hair salon,(559) 974-8263,"2225 W Shaw Ave Ste 101, Fresno, CA 93711, USA",5,11,https://maps.google.com/?cid=7871800921465297105,NONE
Fashion Cut,(559) 498-6263,"2729 W Clinton Ave, Fresno, CA 93705, USA",4.7,31,https://maps.google.com/?cid=15493371504525926448,NONE
Calwa Beauty Salon,(559) 445-9812,"2615 S 10th St Unit A, Fresno, CA 93725, USA",4.7,109,https://maps.google.com/?cid=6074685449927666388,NONE
High Style Salon,(559) 452-1508,"Fresno, CA 93727, USA",5,4,https://maps.google.com/?cid=15685531072962176332,NONE
Casy Haircutters,(559) 288-3543,"507 W Shields Ave, Fresno, CA 93705, USA",4.5,72,https://maps.google.com/?cid=9345598284863742882,NONE
El y Ella Beauty Salon,(559) 283-8595,"4510 E Belmont Ave, Fresno, CA 93702, USA",4.3,51,https://maps.google.com/?cid=3097555519221300772,NONE
The District Hair Lounge,(559) 575-6694,"812 E Fern Ave, Fresno, CA 93728, USA",5,24,https://maps.google.com/?cid=12310947822017917111,NONE
Lv Beauty Salon,(559) 412-4653,"4227 E Shields Ave, Fresno, CA 93726, USA",4.6,92,https://maps.google.com/?cid=11345247225920775807,NONE
Venus Beauty Salon,(559) 243-9410,"3127 N Maroa Ave, Fresno, CA 93704, USA",4.6,169,https://maps.google.com/?cid=17077650067683657481,NONE
D'Flores Beauty Salon,(559) 266-1736,"2944 N Maple Ave, Fresno, CA 93703, USA",4.6,44,https://maps.google.com/?cid=7505765943137921947,NONE
Diamond Hair Studio,(559) 486-1577,"548 E Olive Ave, Fresno, CA 93728, USA",4.8,31,https://maps.google.com/?cid=16735027212420498292,NONE
THE HOUSE SALON,(559) 722-3663,"2225 W Shaw Ave #110, Fresno, CA 93711, USA",4.8,18,https://maps.google.com/?cid=14988142173946237488,NONE
The Ultimate Salon,(559) 323-7778,"762 W Shaw Ave, Clovis, CA 93612, USA",4.8,23,https://maps.google.com/?cid=7961791996653067356,NONE
Maggy's Beauty Salon,(559) 485-7865,"1916, 1232 Fulton St, Fresno, CA 93721, USA",4.6,64,https://maps.google.com/?cid=1403921541354075618,NONE
Hair Styled by Rheanna at Studio 614,(559) 259-0148,"614 E Weldon Ave, Fresno, CA 93704, USA",5,1,https://maps.google.com/?cid=10222574769013132039,NONE
Best Cuts,(559) 222-0841,"3225 W Shaw Ave # 124, Fresno, CA 93711, USA",4.2,147,https://maps.google.com/?cid=9085640417652283015,NONE
Liz Beauty Salon,(559) 396-6210,"1188 N Chestnut Ave, Fresno, CA 93702, USA",4.1,25,https://maps.google.com/?cid=1325490378099621758,NONE
Hair 'n Now,(559) 264-3812,"616 E Weldon Ave, Fresno, CA 93704, USA",5,11,https://maps.google.com/?cid=1642556400033731945,NONE
Lavish by kash,(559) 273-5222,"816 E Fern Ave, Fresno, CA 93728, USA",5,14,https://maps.google.com/?cid=6393765666902300943,NONE
Look Beauty,(559) 432-6433,"5046 N West Ave, Fresno, CA 93711, USA",5,21,https://maps.google.com/?cid=12174080471379166084,NONE
Christina's Beauty Salon,(559) 243-0134,"393 W Shaw Ave, Clovis, CA 93612, USA",4.1,27,https://maps.google.com/?cid=5984397064183439443,NONE
Hair Today Nails Tomorrow,(559) 259-3694,"1481 W Shaw Ave, Fresno, CA 93711, USA",4.9,16,https://maps.google.com/?cid=3067364189403063921,NONE
Glorias New Image Salon,(559) 875-3895,"1930 7th St, Sanger, CA 93657, USA",4.8,40,https://maps.google.com/?cid=1042207254909974956,NONE
Kris's Hair Shoppe,(559) 875-8444,"652 N St, Sanger, CA 93657, USA",4.9,10,https://maps.google.com/?cid=11596660806001807639,NONE
Styles & Files Spa Salon,(559) 405-8157,"2535 Jensen Ave, Sanger, CA 93657, USA",4.5,75,https://maps.google.com/?cid=9240601737876399018,NONE
Hair by Heather,,"2196 Shaw Ave suite 18, Clovis, CA 93611, USA",,,https://maps.google.com/?cid=5847755036214236134,NONE
Celia's Hair Studio,(559) 876-3027,"2007 Jensen Ave, Sanger, CA 93657, USA",4.7,109,https://maps.google.com/?cid=748711864038311623,NONE
Mary's Beauty Salon,(559) 906-9487,"1419 Jensen Ave, Sanger, CA 93657, USA",4.7,39,https://maps.google.com/?cid=14816859540222184150,NONE
Lucky punjabi barber clovis,(559) 705-4510,"372 S Locan Ave, Fresno, CA 93737, USA",4.5,53,https://maps.google.com/?cid=18111445211035165528,NONE
Teaze Hair Studio,(559) 269-4082,"1331 7th St, Sanger, CA 93657, USA",4.5,19,https://maps.google.com/?cid=7087942349253802253,NONE
Rooted Up Hair Salon,(559) 284-5024,"727 N St, Sanger, CA 93657, USA",5,6,https://maps.google.com/?cid=14574251562004694950,NONE
Empire Salon,(559) 612-4369,"714 N St, Sanger, CA 93657, USA",5,5,https://maps.google.com/?cid=13361319651338298265,NONE
Jessis Beauty Shop,(559) 480-7739,"1419 #105 Jensen Ave, Sanger, CA 93657, USA",4.5,14,https://maps.google.com/?cid=13282636250755847464,NONE
Couture Hair & Co. By Susie,(559) 575-4848,"615 O St, Sanger, CA 93657, USA",4.2,15,https://maps.google.com/?cid=10932978650764960077,NONE
Tere's Unique Style,(559) 270-3839,"636 O St, Sanger, CA 93657, USA",5,4,https://maps.google.com/?cid=7100100814095337722,NONE
L & L Salon Spa & Boutique,(559) 875-4655,"613 O St, Sanger, CA 93657, USA",4.1,38,https://maps.google.com/?cid=5922268639468678074,NONE
Hair Salon,,"6698 E Berkeley Ave, Fresno, CA 93727, USA",5,4,https://maps.google.com/?cid=1208819986080709868,NONE
Duarte’s Barbershop,(559) 392-1717,"706 N St, Sanger, CA 93657, USA",5,1,https://maps.google.com/?cid=2777909593900349643,NONE
"KDS Beauty Salon, LLC",(559) 412-2207,"6554 E Woodward Ave, Fresno, CA 93727, USA",5,19,https://maps.google.com/?cid=14260587990583316698,NONE
Estilo Innovador Beauty Salon,,"1807 Academy Ave, Sanger, CA 93657, USA",5,1,https://maps.google.com/?cid=13967885079719308092,NONE
Josie's Style,(559) 710-4327,"1721 Academy Ave, Sanger, CA 93657, USA",,,https://maps.google.com/?cid=18004449471262208738,NONE
DeMillan Salon,(559) 916-0553,"66 E Escalon Ave #114, Fresno, CA 93710, USA",4.8,43,https://maps.google.com/?cid=2929875300598281838,NONE
Cuts & Beyond,(559) 264-2774,"735 E Bullard Ave, Fresno, CA 93710, USA",4.8,113,https://maps.google.com/?cid=4117283792761042915,NONE
SALON DIVAR SUITE 103,(559) 233-1777,"7273 N Blackstone Ave, Fresno, CA 93650, USA",4.7,26,https://maps.google.com/?cid=12654582500454416524,NONE
Studio Fifth,(559) 325-2521,"520 Clovis Ave, Clovis, CA 93612, USA",4.6,58,https://maps.google.com/?cid=940724000672931974,NONE
Hair Therapy Beauty Salon,(415) 500-1798,"752 Pollasky Ave, Clovis, CA 93612, USA",5,48,https://maps.google.com/?cid=8289973555290896585,NONE
The Mix Salon,(559) 549-4118,"5707 N Palm Ave #101b, Fresno, CA 93711, USA",4.8,34,https://maps.google.com/?cid=7294132857156450323,NONE
Salon S & S,(559) 760-9000,"7955 N Cedar Ave UNIT 104, Fresno, CA 93720, USA",4.9,16,https://maps.google.com/?cid=5854741272600907778,NONE
PERFECT Hair Salon,(559) 375-5501,"260 N Anderson Ave, Clovis, CA 93612, USA",4.7,48,https://maps.google.com/?cid=343383900944846725,NONE
690 Mane Hair Studio,(559) 260-4293,"690 E Bullard Ave #104, Fresno, CA 93710, USA",5,17,https://maps.google.com/?cid=9353694241982624814,NONE
Illuminate Hair Studio and Spa,(559) 554-6314,"315 Woodworth Ave, Clovis, CA 93612, USA",4.8,56,https://maps.google.com/?cid=12914890909579859193,NONE
Saul Arrambide Salon 201,(559) 440-9011,"Northwood Village Shopping Center, 7455 N Fresno St STE 201, Fresno, CA 93720, USA",4.8,13,https://maps.google.com/?cid=8307290727491504928,NONE
Neo Salon and Barberhop,(559) 360-4055,"7895 N Blackstone Ave, Fresno, CA 93720, USA",4.2,46,https://maps.google.com/?cid=17996837003780268056,NONE
The Beauty Lounge Salon & Boutique,,"320 W Bedford Ave Suite 203B, Fresno, CA 93711, USA",4.8,22,https://maps.google.com/?cid=16788793708153547218,NONE
The House of Beauty,(714) 335-3455,"1829 18th St, Bakersfield, CA 93301, USA",4.9,53,https://maps.google.com/?cid=7739661442776035177,NONE
Stache & Glam,(661) 872-0906,"3785 Auburn St, Bakersfield, CA 93306, USA",4.7,90,https://maps.google.com/?cid=8849813486527999318,NONE
Bakersfield Beauty Co.,(661) 447-4797,"1915 F St, Bakersfield, CA 93301, USA",5,37,https://maps.google.com/?cid=272896692383866318,NONE
Color Me Classy Salon and Spa,(661) 404-4446,"3731 Columbus St, Bakersfield, CA 93306, USA",5,119,https://maps.google.com/?cid=437535782117797125,NONE
Salon District,(661) 679-7051,"3900 Coffee Rd # 1, Bakersfield, CA 93308, USA",4.9,56,https://maps.google.com/?cid=15498343591392390423,NONE
ButterflyBeauty Salon,(661) 343-4376,"1037 17th St B, Bakersfield, CA 93301, USA",4.9,168,https://maps.google.com/?cid=10279919143720855453,NONE
Salon District,(661) 564-9476,"212 Coffee Rd, Bakersfield, CA 93309, USA",4.7,76,https://maps.google.com/?cid=18314411898140617246,NONE
Dayvid Henry Salon,(661) 322-0212,"9000 ming ave Suite L1A… door 35, Bakersfield, CA 93311, USA",4.7,25,https://maps.google.com/?cid=16189039770537702323,NONE
Glitz Salon,(661) 834-4866,"8200 Stockdale Hwy M4, Bakersfield, CA 93311, USA",4.5,34,https://maps.google.com/?cid=4871653838067999518,NONE
Rendezvous Salon,(661) 837-0780,"5017 Stockdale Hwy, Bakersfield, CA 93309, USA",4.6,60,https://maps.google.com/?cid=13577709757004233434,NONE
Primary the Salon,(661) 873-4017,"1529 19th St, Bakersfield, CA 93301, USA",4.2,21,https://maps.google.com/?cid=374349777486354172,NONE
Unity Salon,(661) 588-2800,"2816 Calloway Dr UNIT 102, Bakersfield, CA 93312, USA",4.7,67,https://maps.google.com/?cid=14516548317346408121,NONE
Bellisimo Hair Salon,(661) 808-5486,"4200 Stine Rd Suite D, Bakersfield, CA 93313, USA",4.8,13,https://maps.google.com/?cid=15824407930437843354,NONE
Shear Action Salon,(661) 695-6266,"1912 N Chester Ave, Bakersfield, CA 93308, USA",4.7,48,https://maps.google.com/?cid=17461555507313710269,NONE
New York Beauty Salon,,"3508 Ming Ave, Bakersfield, CA 93309, USA",5,9,https://maps.google.com/?cid=9022808459110788443,NONE
Beauty On the Bluffs,(661) 871-5821,"3813 River Blvd, Bakersfield, CA 93305, USA",4.6,57,https://maps.google.com/?cid=4551601009280496467,NONE
Kristen's Salon,(661) 428-3912,"5117 Ming Ave, Bakersfield, CA 93309, USA",4.2,53,https://maps.google.com/?cid=824537036583748770,NONE
Upper Cut,(661) 397-0139,"8040 White Ln, Bakersfield, CA 93309, USA",4.2,95,https://maps.google.com/?cid=15577789970313500984,NONE
Hairmakeover_byLupe,(661) 978-9471,"3785 Auburn St, Bakersfield, CA 93306, USA",3.8,48,https://maps.google.com/?cid=17059424778229230839,NONE
Bella Azul Beauty Salon,(661) 428-6120,"4733 Planz Rd, Bakersfield, CA 93309, USA",5,8,https://maps.google.com/?cid=16304653193852622563,NONE
Protege Hair Designs,(661) 852-0976,"3310 Truxtun Ave STE 140, Bakersfield, CA 93301, USA",4.7,49,https://maps.google.com/?cid=14154438176267682626,NONE
Micah K Salon,(661) 304-8171,"3011 F St, Bakersfield, CA 93301, USA",,,https://maps.google.com/?cid=15642271420500652707,NONE
Tones Hair,(661) 578-8134,"9000 Ming Ave #12, Bakersfield, CA 93311, USA",5,25,https://maps.google.com/?cid=212414101135436104,NONE
Rubie's Salon,(209) 538-6641,"1839 N Central Ave, Ceres, CA 95307, USA",4.7,63,https://maps.google.com/?cid=7536042809666112624,NONE
Streaks Salon,(209) 523-9800,"1421 Standiford Ave # A, Modesto, CA 95350, USA",4.7,49,https://maps.google.com/?cid=4207513568442308301,NONE
Salon Salon Modesto,(209) 571-3500,"1700 McHenry Ave, Modesto, CA 95350, USA",4.4,84,https://maps.google.com/?cid=3258617794593937115,NONE
Hollywood Hair,(209) 416-4933,"3900 Morgan Rd # C, Ceres, CA 95307, USA",4.8,43,https://maps.google.com/?cid=18151721521804286413,NONE
LEA's Hair Studio,(209) 524-7169,"1901 Standiford Ave, Modesto, CA 95350, USA",4.8,116,https://maps.google.com/?cid=6051364268525937969,NONE
Shear Glory,(209) 576-2797,"435 McHenry Ave, Modesto, CA 95354, USA",4.3,80,https://maps.google.com/?cid=16037354652320009464,NONE
Hair Dynamix,(209) 537-1916,"3230 Mitchell Rd Suite B, Ceres, CA 95307, USA",4.7,102,https://maps.google.com/?cid=1089351771974547768,NONE
En Vogue Salon,(209) 523-3988,"1055 W Orangeburg Ave, Modesto, CA 95350, USA",4.3,133,https://maps.google.com/?cid=13083184805252132368,NONE
Le Salon,(209) 538-8849,"2531 E Whitmore Ave, Ceres, CA 95307, USA",4.5,36,https://maps.google.com/?cid=15921883570341278978,NONE
Shear Glamour Hair Salon,(209) 521-2887,"817 W Roseburg Ave, Modesto, CA 95350, USA",4.7,59,https://maps.google.com/?cid=12670908028680175179,NONE
Trim Salon,(209) 524-8746,"in Luxx Labs, 2401 E Orangeburg Ave Suite 210, Modesto, CA 95350, USA",4.7,39,https://maps.google.com/?cid=9007371250460271910,NONE
Precision Cutz & Color,(209) 496-7836,"1031 McHenry Ave # 16, Modesto, CA 95350, USA",4.8,136,https://maps.google.com/?cid=528637179607593159,NONE
Evolution Salon,(209) 537-7062,"1778 Mitchell Rd # 204, Ceres, CA 95307, USA",4.2,46,https://maps.google.com/?cid=5423930120307602628,NONE
Flawless Hair Salon & Makeup Studio,(209) 566-8766,"2938 4th St, Ceres, CA 95307, USA",4.5,106,https://maps.google.com/?cid=15720266402396388342,NONE
Uri's hair salon,(209) 345-3016,"1009 McHenry Ave, Modesto, CA 95350, USA",4.9,49,https://maps.google.com/?cid=12154885000406525232,NONE
Gloss Salon,(209) 523-4133,"2801 McHenry Ave, Modesto, CA 95350, USA",4.8,47,https://maps.google.com/?cid=11202474245945321096,NONE
Day of Style Hair Salon,(209) 409-8925,"2419 Coffee Rd, Modesto, CA 95355, USA",4.9,60,https://maps.google.com/?cid=16259187509325810678,NONE
Paris Salon,(209) 572-3900,"1136 Tully Rd, Modesto, CA 95350, USA",4.4,44,https://maps.google.com/?cid=4758336406890690161,NONE
Tangled T's,(209) 312-9314,"1119 K St, Modesto, CA 95354, USA",4.7,120,https://maps.google.com/?cid=11937045433444798510,NONE
Project Blond,(209) 521-0503,"414 15th St, Modesto, CA 95354, USA",4.8,59,https://maps.google.com/?cid=11729216845575708947,NONE
The NEST Salon,(209) 918-6042,"3931 Coffee Rd # D, Modesto, CA 95355, USA",4.9,46,https://maps.google.com/?cid=4678463844937684584,NONE
Hairtivity Salon,(209) 567-2499,"3948 Sylvan Ave suite 304, Modesto, CA 95355, USA",4.6,30,https://maps.google.com/?cid=11632756423858896228,NONE
Encore Salon,(209) 581-9999,"1515 Mitchell Rd suite 5, Ceres, CA 95307, USA",4.5,134,https://maps.google.com/?cid=17685823302961687978,NONE
The Hair Connection,(209) 596-4260,"1800 Oakdale Rd, Modesto, CA 95355, USA",4.2,52,https://maps.google.com/?cid=14579537674128509016,NONE
GOLDEN SALON,(209) 507-2232,"1012 McHenry Ave, Modesto, CA 95355, USA",4.6,10,https://maps.google.com/?cid=2448919543603732039,NONE
Plush Hair Studio,(209) 527-7587,"1525 J St, Modesto, CA 95354, USA",4.8,35,https://maps.google.com/?cid=1764100206172971794,NONE
The Studio Salon,(209) 524-4247,"1700 McHenry Ave # 43, Modesto, CA 95350, USA",5,6,https://maps.google.com/?cid=865626880087006873,NONE
Strand and Social Salon,(209) 501-3713,"1004 13th St, Modesto, CA 95354, USA",5,5,https://maps.google.com/?cid=11283172633074046042,NONE
Rosy hair salon & Barber shop,(209) 541-1997,"1620 Crows Landing Rd D, Modesto, CA 95358, USA",4.2,119,https://maps.google.com/?cid=1736843504029216880,NONE
Ritz Hair Design,(209) 571-3377,"2001 McHenry Ave # K, Modesto, CA 95350, USA",4.6,59,https://maps.google.com/?cid=15038180250146056114,NONE
Mona Lisa Beauty Salon,(209) 524-9165,"3520 Oakdale Rd # D, Modesto, CA 95357, USA",5,28,https://maps.google.com/?cid=6879191908537087754,NONE
Top Cuts Beauty Salon,(209) 225-5131,"954 Kansas Ave, Modesto, CA 95351, USA",4.5,87,https://maps.google.com/?cid=4149948132040390341,NONE
Paradise Beauty Salon,(209) 521-1568,"921 Paradise Rd Ste A, Modesto, CA 95351, USA",4.5,104,https://maps.google.com/?cid=5632129270735774608,NONE
Super Clips Salon,(209) 527-1234,"405 Coffee Rd, Modesto, CA 95355, USA",4.8,79,https://maps.google.com/?cid=949872283531446035,NONE
Studio 66,(209) 309-0713,"1955 Lucile Ave suite c, Stockton, CA 95209, USA",4.9,16,https://maps.google.com/?cid=17219294611266720249,NONE
The Factory Salon,(559) 731-3561,"809 W Main St, Visalia, CA 93291, USA",4.9,111,https://maps.google.com/?cid=6886685176559681418,NONE
Provoke Salon,(559) 734-8653,"115 E Main St, Visalia, CA 93291, USA",4.8,23,https://maps.google.com/?cid=7918310078366381811,NONE
D'gala Hair Spa Salon,(559) 409-2747,"4141 W Noble Ave, Visalia, CA 93277, USA",4.8,101,https://maps.google.com/?cid=11876554865132708672,NONE
The Cutting Edge,(559) 627-6611,"107 N Chinowth St, Visalia, CA 93291, USA",4.3,113,https://maps.google.com/?cid=17583197179286205532,NONE
The Loft Salon,(559) 471-0266,"111 S Court St #101, Visalia, CA 93291, USA",4.4,72,https://maps.google.com/?cid=10434656697508049158,NONE
Servando's Beauty Salons,(559) 747-0301,"442 Farmersville Rd, Farmersville, CA 93223, USA",5,12,https://maps.google.com/?cid=12352876382906744076,NONE
Salon De Maria,(559) 622-0748,"1915 W Sunnyside Ave, Visalia, CA 93277, USA",4.7,55,https://maps.google.com/?cid=3532663657045555962,NONE
Butterfly Beauty By Trish,(559) 635-1360,"301 W Main St, Visalia, CA 93291, USA",4.8,29,https://maps.google.com/?cid=4106761490318517779,NONE
Image Makers Salon,(559) 733-7565,"1014 E Mineral King Ave, Visalia, CA 93292, USA",4.8,27,https://maps.google.com/?cid=14997302860322826601,NONE
Hair Society Salon,(559) 909-7080,"204 N Floral St Suite B, Visalia, CA 93291, USA",5,20,https://maps.google.com/?cid=17498994460156674091,NONE
Pilar's Golden Shears,(559) 747-0146,"421 Farmersville Rd, Farmersville, CA 93223, USA",4.4,128,https://maps.google.com/?cid=4800020409388383863,NONE
Serenity Salon & Spa,(559) 732-7256,"319 W School Ave, Visalia, CA 93291, USA",4.5,38,https://maps.google.com/?cid=3767620705181907244,NONE
The Babe Lounge,(559) 798-5318,"1844 S Mooney Blvd STE H, Visalia, CA 93277, USA",,,https://maps.google.com/?cid=17638314824089591882,NONE
Rococo' Salon & Boutique,(559) 739-7220,"3100 N Demaree St suite c, Visalia, CA 93291, USA",4.1,70,https://maps.google.com/?cid=145847126923189830,NONE
Rumors Beauty,(559) 936-3017,"1735 W Walnut Ave, Visalia, CA 93277, USA",3.7,3,https://maps.google.com/?cid=6570439273973176357,NONE
Eclectic Chic,(559) 627-5411,"4008 S Demaree St, Visalia, CA 93277, USA",4.8,32,https://maps.google.com/?cid=17426758048656668539,NONE
Hair Craft,(559) 733-1667,"1933 W Caldwell Ave # 3, Visalia, CA 93277, USA",5,9,https://maps.google.com/?cid=12715489588364737327,NONE
